,MetaName,AlgoConfig,Timeout,Parameters,StartSol_Profit,MH_Profit,Runtime,Improvement
856,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 20, 16, 31, 15,  2, 27, 17,  4, 28, 77, -1, 14, 45, 35, 46, 32,
       49, 43, 18, 62, 58, -1, 32, 38, 17, 36, 34, 35, 45, 54, 59, 51, -1,
       22,  8,  7,  6, 13, 13, 31, 30, 30, 60, -1,  4, 38, 14, 19,  1, 62,
       30,  8, 73, 76, -1, 40,  8,  4, 32, 63, 41, 24, 52, 47, 67, -1, 45,
       47, 36, 90, 42, 72, 79, 33, 27, 29, -1, 24, 49, 22, 49, 12, 84, 64,
       67, 69, 26, -1, 15, 38, 18, 18, 54, 65, 35, 38, 68, 80, -1, -1, 24,
       36, 22, 39, 18, 14, 48, 48, 34, 70, -1, 20, 17, 23, 24, 40, 21, 16,
       45, 36, 36, -1, 24, 17, 18, 25, 17, 28, 37, 78, 86, 36, -1, 43, 18,
       13, 24, 40, 14, 58, 73, 36, 75, -1, 45, 15, 12, 49, 22, 40, 85, 27,
       48, 56, -1, 12, 42, 22, 47, 65, 58, 68, 40, 59, 22, -1, 37, 49, 29,
       22, 42, 28, 85, 88, 33, 25, -1, 43, 34, 65, 41, 21, 74,  6, 13, 77,
       22, -1, 27, 58, 58, 73, 46, 67, 32, 77, 52, 72, -1, -1, 34, 14, 40,
       25, 46, 10,  9, 25, 13, 58, -1,  5, 30, 31,  3,  3, 14, 35, 19, 53,
       29, -1, 26,  9, 21, 33, 30, 16, 39, 41, 52, 59, -1, 33, 23,  3, 36,
       28, 24, 20, 55, 48, 76, -1, 30,  3, 41, 46, 13, 21, 39, 51, 81, 22,
       -1, 21,  3, 30, 27, 39, 41, 72, 68, 80, 53, -1, 36, 15, 14, 39, 79,
       12, 38, 18, 20, 27, -1, 40, 35, 63, 68, 39, 26, 26, 82, 73, 86, -1,
       42, 65, 27, 86, 67, 73, 54, 61, 95, 30, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.0001, 'temperature': 20000}",3505.0,4617.0,29.84375,1112.0
857,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 20, 16, 31, 15,  2, 27, 17,  4, 28, 77, -1, 14, 45, 35, 46, 32,
       49, 43, 18, 62, 58, -1, 32, 38, 17, 36, 34, 35, 45, 54, 59, 51, -1,
       22,  8,  7,  6, 13, 13, 31, 30, 30, 60, -1,  4, 38, 14, 19,  1, 62,
       30,  8, 73, 76, -1, 40,  8,  4, 32, 63, 41, 24, 52, 47, 67, -1, 45,
       47, 36, 90, 42, 72, 79, 33, 27, 29, -1, 24, 49, 22, 49, 12, 84, 64,
       67, 69, 26, -1, 15, 38, 18, 18, 54, 65, 35, 38, 68, 80, -1, -1, 24,
       36, 22, 39, 18, 14, 48, 48, 34, 70, -1, 20, 17, 23, 24, 40, 21, 16,
       45, 36, 36, -1, 24, 17, 18, 25, 17, 28, 37, 78, 86, 36, -1, 43, 18,
       13, 24, 40, 14, 58, 73, 36, 75, -1, 45, 15, 12, 49, 22, 40, 85, 27,
       48, 56, -1, 12, 42, 22, 47, 65, 58, 68, 40, 59, 22, -1, 37, 49, 29,
       22, 42, 28, 85, 88, 33, 25, -1, 43, 34, 65, 41, 21, 74,  6, 13, 77,
       22, -1, 27, 58, 58, 73, 46, 67, 32, 77, 52, 72, -1, -1, 34, 14, 40,
       25, 46, 10,  9, 25, 13, 58, -1,  5, 30, 31,  3,  3, 14, 35, 19, 53,
       29, -1, 26,  9, 21, 33, 30, 16, 39, 41, 52, 59, -1, 33, 23,  3, 36,
       28, 24, 20, 55, 48, 76, -1, 30,  3, 41, 46, 13, 21, 39, 51, 81, 22,
       -1, 21,  3, 30, 27, 39, 41, 72, 68, 80, 53, -1, 36, 15, 14, 39, 79,
       12, 38, 18, 20, 27, -1, 40, 35, 63, 68, 39, 26, 26, 82, 73, 86, -1,
       42, 65, 27, 86, 67, 73, 54, 61, 95, 30, -1])}",30.0,"{'alpha': 0.95, 'epsilon': 0.001, 'temperature': 10000}",3505.0,4580.0,29.84375,1075.0
858,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 20, 16, 31, 15,  2, 27, 17,  4, 28, 77, -1, 14, 45, 35, 46, 32,
       49, 43, 18, 62, 58, -1, 32, 38, 17, 36, 34, 35, 45, 54, 59, 51, -1,
       22,  8,  7,  6, 13, 13, 31, 30, 30, 60, -1,  4, 38, 14, 19,  1, 62,
       30,  8, 73, 76, -1, 40,  8,  4, 32, 63, 41, 24, 52, 47, 67, -1, 45,
       47, 36, 90, 42, 72, 79, 33, 27, 29, -1, 24, 49, 22, 49, 12, 84, 64,
       67, 69, 26, -1, 15, 38, 18, 18, 54, 65, 35, 38, 68, 80, -1, -1, 24,
       36, 22, 39, 18, 14, 48, 48, 34, 70, -1, 20, 17, 23, 24, 40, 21, 16,
       45, 36, 36, -1, 24, 17, 18, 25, 17, 28, 37, 78, 86, 36, -1, 43, 18,
       13, 24, 40, 14, 58, 73, 36, 75, -1, 45, 15, 12, 49, 22, 40, 85, 27,
       48, 56, -1, 12, 42, 22, 47, 65, 58, 68, 40, 59, 22, -1, 37, 49, 29,
       22, 42, 28, 85, 88, 33, 25, -1, 43, 34, 65, 41, 21, 74,  6, 13, 77,
       22, -1, 27, 58, 58, 73, 46, 67, 32, 77, 52, 72, -1, -1, 34, 14, 40,
       25, 46, 10,  9, 25, 13, 58, -1,  5, 30, 31,  3,  3, 14, 35, 19, 53,
       29, -1, 26,  9, 21, 33, 30, 16, 39, 41, 52, 59, -1, 33, 23,  3, 36,
       28, 24, 20, 55, 48, 76, -1, 30,  3, 41, 46, 13, 21, 39, 51, 81, 22,
       -1, 21,  3, 30, 27, 39, 41, 72, 68, 80, 53, -1, 36, 15, 14, 39, 79,
       12, 38, 18, 20, 27, -1, 40, 35, 63, 68, 39, 26, 26, 82, 73, 86, -1,
       42, 65, 27, 86, 67, 73, 54, 61, 95, 30, -1])}",30.0,"{'alpha': 0.95, 'epsilon': 0.0001, 'temperature': 10000}",3505.0,4560.0,29.78125,1055.0
859,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 20, 16, 31, 15,  2, 27, 17,  4, 28, 77, -1, 14, 45, 35, 46, 32,
       49, 43, 18, 62, 58, -1, 32, 38, 17, 36, 34, 35, 45, 54, 59, 51, -1,
       22,  8,  7,  6, 13, 13, 31, 30, 30, 60, -1,  4, 38, 14, 19,  1, 62,
       30,  8, 73, 76, -1, 40,  8,  4, 32, 63, 41, 24, 52, 47, 67, -1, 45,
       47, 36, 90, 42, 72, 79, 33, 27, 29, -1, 24, 49, 22, 49, 12, 84, 64,
       67, 69, 26, -1, 15, 38, 18, 18, 54, 65, 35, 38, 68, 80, -1, -1, 24,
       36, 22, 39, 18, 14, 48, 48, 34, 70, -1, 20, 17, 23, 24, 40, 21, 16,
       45, 36, 36, -1, 24, 17, 18, 25, 17, 28, 37, 78, 86, 36, -1, 43, 18,
       13, 24, 40, 14, 58, 73, 36, 75, -1, 45, 15, 12, 49, 22, 40, 85, 27,
       48, 56, -1, 12, 42, 22, 47, 65, 58, 68, 40, 59, 22, -1, 37, 49, 29,
       22, 42, 28, 85, 88, 33, 25, -1, 43, 34, 65, 41, 21, 74,  6, 13, 77,
       22, -1, 27, 58, 58, 73, 46, 67, 32, 77, 52, 72, -1, -1, 34, 14, 40,
       25, 46, 10,  9, 25, 13, 58, -1,  5, 30, 31,  3,  3, 14, 35, 19, 53,
       29, -1, 26,  9, 21, 33, 30, 16, 39, 41, 52, 59, -1, 33, 23,  3, 36,
       28, 24, 20, 55, 48, 76, -1, 30,  3, 41, 46, 13, 21, 39, 51, 81, 22,
       -1, 21,  3, 30, 27, 39, 41, 72, 68, 80, 53, -1, 36, 15, 14, 39, 79,
       12, 38, 18, 20, 27, -1, 40, 35, 63, 68, 39, 26, 26, 82, 73, 86, -1,
       42, 65, 27, 86, 67, 73, 54, 61, 95, 30, -1])}",30.0,"{'alpha': 0.95, 'epsilon': 0.001, 'temperature': 20000}",3505.0,4559.0,29.84375,1054.0
860,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1, 20, 16, 31, 15,  2, 27, 17,  4, 28, 77, -1, 14, 45, 35, 46, 32,
       49, 43, 18, 62, 58, -1, 32, 38, 17, 36, 34, 35, 45, 54, 59, 51, -1,
       22,  8,  7,  6, 13, 13, 31, 30, 30, 60, -1,  4, 38, 14, 19,  1, 62,
       30,  8, 73, 76, -1, 40,  8,  4, 32, 63, 41, 24, 52, 47, 67, -1, 45,
       47, 36, 90, 42, 72, 79, 33, 27, 29, -1, 24, 49, 22, 49, 12, 84, 64,
       67, 69, 26, -1, 15, 38, 18, 18, 54, 65, 35, 38, 68, 80, -1, -1, 24,
       36, 22, 39, 18, 14, 48, 48, 34, 70, -1, 20, 17, 23, 24, 40, 21, 16,
       45, 36, 36, -1, 24, 17, 18, 25, 17, 28, 37, 78, 86, 36, -1, 43, 18,
       13, 24, 40, 14, 58, 73, 36, 75, -1, 45, 15, 12, 49, 22, 40, 85, 27,
       48, 56, -1, 12, 42, 22, 47, 65, 58, 68, 40, 59, 22, -1, 37, 49, 29,
       22, 42, 28, 85, 88, 33, 25, -1, 43, 34, 65, 41, 21, 74,  6, 13, 77,
       22, -1, 27, 58, 58, 73, 46, 67, 32, 77, 52, 72, -1, -1, 34, 14, 40,
       25, 46, 10,  9, 25, 13, 58, -1,  5, 30, 31,  3,  3, 14, 35, 19, 53,
       29, -1, 26,  9, 21, 33, 30, 16, 39, 41, 52, 59, -1, 33, 23,  3, 36,
       28, 24, 20, 55, 48, 76, -1, 30,  3, 41, 46, 13, 21, 39, 51, 81, 22,
       -1, 21,  3, 30, 27, 39, 41, 72, 68, 80, 53, -1, 36, 15, 14, 39, 79,
       12, 38, 18, 20, 27, -1, 40, 35, 63, 68, 39, 26, 26, 82, 73, 86, -1,
       42, 65, 27, 86, 67, 73, 54, 61, 95, 30, -1])}",30.0,"{'alpha': 0.95, 'epsilon': 0.0001, 'temperature': 20000}",3505.0,4530.0,29.84375,1025.0
861,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1,  3, 18, 12, 44, 35,  9, 11, 10, 34, 77, -1,  7, 36,  8, 30,  9,
       48, 34,  5, 83, 63, -1, 46, 49, 10,  3,  4, 17, 49, 66, 88, 47, -1,
       49, 19,  9, 19, 32, 44, 55, 70, 26, 68, -1, 20, 15, 16, 27, 23, 40,
       45, 81, 61, 72, -1, 21,  3, 22, 34, 20, 64, 28, 58, 46, 26, -1,  5,
        5, 37, 43, 50, 36, 97, 35, 36, 59, -1, 13, 33, 35, 83, 25, 68, 55,
       27, 89, 19, -1, 12, 35, 34, 50, 20, 66, 42, 71, 66, 81, -1, -1, 21,
       12, 12, 22, 18, 46, 44, 42, 35, 25, -1, 31, 25, 19, 15, 21, 24, 48,
       40, 72, 54, -1, 21, 39, 35, 26, 40, 16, 23, 81, 67, 58, -1, 38, 45,
       44, 39, 49, 25, 39, 64, 57, 74, -1, 45, 18, 19, 45, 39, 28, 30, 67,
       54, 42, -1, 33, 45, 16, 46, 62, 69, 33, 83, 40, 17, -1, 42, 45, 35,
       51, 61, 41, 63, 51, 32, 52, -1, 41, 34,  8, 53, 34, 38, 37, 23, 57,
       47, -1, 48, 75, 62, 24, 53, 31, 68, 53, 56, 37, -1, -1, 34, 26, 20,
       22,  7, 29, 26, 39, 34, 82, -1, 28,  9, 35, 45,  5, 15, 19, 45, 68,
       36, -1, 41, 26, 33, 13, 13, 16,  7, 67, 63, 56, -1, 34,  9, 42,  7,
       22, 40, 72, 37, 52, 62, -1, 45, 45,  2, 43, 40, 66, 53, 58, 65, 63,
       -1,  4, 19, 10,  1, 27, 41, 50,  9, 47, 21, -1,  3, 49, 37, 46, 20,
       21, 91, 74, 14, 19, -1, 18, 48, 34, 71, 49, 40, 29, 29, 74, 38, -1,
       28, 58, 46, 26, 67, 46, 43, 24, 55, 89, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.001, 'temperature': 10000}",3626.0,4404.0,29.84375,778.0
862,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1,  3, 18, 12, 44, 35,  9, 11, 10, 34, 77, -1,  7, 36,  8, 30,  9,
       48, 34,  5, 83, 63, -1, 46, 49, 10,  3,  4, 17, 49, 66, 88, 47, -1,
       49, 19,  9, 19, 32, 44, 55, 70, 26, 68, -1, 20, 15, 16, 27, 23, 40,
       45, 81, 61, 72, -1, 21,  3, 22, 34, 20, 64, 28, 58, 46, 26, -1,  5,
        5, 37, 43, 50, 36, 97, 35, 36, 59, -1, 13, 33, 35, 83, 25, 68, 55,
       27, 89, 19, -1, 12, 35, 34, 50, 20, 66, 42, 71, 66, 81, -1, -1, 21,
       12, 12, 22, 18, 46, 44, 42, 35, 25, -1, 31, 25, 19, 15, 21, 24, 48,
       40, 72, 54, -1, 21, 39, 35, 26, 40, 16, 23, 81, 67, 58, -1, 38, 45,
       44, 39, 49, 25, 39, 64, 57, 74, -1, 45, 18, 19, 45, 39, 28, 30, 67,
       54, 42, -1, 33, 45, 16, 46, 62, 69, 33, 83, 40, 17, -1, 42, 45, 35,
       51, 61, 41, 63, 51, 32, 52, -1, 41, 34,  8, 53, 34, 38, 37, 23, 57,
       47, -1, 48, 75, 62, 24, 53, 31, 68, 53, 56, 37, -1, -1, 34, 26, 20,
       22,  7, 29, 26, 39, 34, 82, -1, 28,  9, 35, 45,  5, 15, 19, 45, 68,
       36, -1, 41, 26, 33, 13, 13, 16,  7, 67, 63, 56, -1, 34,  9, 42,  7,
       22, 40, 72, 37, 52, 62, -1, 45, 45,  2, 43, 40, 66, 53, 58, 65, 63,
       -1,  4, 19, 10,  1, 27, 41, 50,  9, 47, 21, -1,  3, 49, 37, 46, 20,
       21, 91, 74, 14, 19, -1, 18, 48, 34, 71, 49, 40, 29, 29, 74, 38, -1,
       28, 58, 46, 26, 67, 46, 43, 24, 55, 89, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.0001, 'temperature': 10000}",3626.0,4448.0,29.84375,822.0
863,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1,  3, 18, 12, 44, 35,  9, 11, 10, 34, 77, -1,  7, 36,  8, 30,  9,
       48, 34,  5, 83, 63, -1, 46, 49, 10,  3,  4, 17, 49, 66, 88, 47, -1,
       49, 19,  9, 19, 32, 44, 55, 70, 26, 68, -1, 20, 15, 16, 27, 23, 40,
       45, 81, 61, 72, -1, 21,  3, 22, 34, 20, 64, 28, 58, 46, 26, -1,  5,
        5, 37, 43, 50, 36, 97, 35, 36, 59, -1, 13, 33, 35, 83, 25, 68, 55,
       27, 89, 19, -1, 12, 35, 34, 50, 20, 66, 42, 71, 66, 81, -1, -1, 21,
       12, 12, 22, 18, 46, 44, 42, 35, 25, -1, 31, 25, 19, 15, 21, 24, 48,
       40, 72, 54, -1, 21, 39, 35, 26, 40, 16, 23, 81, 67, 58, -1, 38, 45,
       44, 39, 49, 25, 39, 64, 57, 74, -1, 45, 18, 19, 45, 39, 28, 30, 67,
       54, 42, -1, 33, 45, 16, 46, 62, 69, 33, 83, 40, 17, -1, 42, 45, 35,
       51, 61, 41, 63, 51, 32, 52, -1, 41, 34,  8, 53, 34, 38, 37, 23, 57,
       47, -1, 48, 75, 62, 24, 53, 31, 68, 53, 56, 37, -1, -1, 34, 26, 20,
       22,  7, 29, 26, 39, 34, 82, -1, 28,  9, 35, 45,  5, 15, 19, 45, 68,
       36, -1, 41, 26, 33, 13, 13, 16,  7, 67, 63, 56, -1, 34,  9, 42,  7,
       22, 40, 72, 37, 52, 62, -1, 45, 45,  2, 43, 40, 66, 53, 58, 65, 63,
       -1,  4, 19, 10,  1, 27, 41, 50,  9, 47, 21, -1,  3, 49, 37, 46, 20,
       21, 91, 74, 14, 19, -1, 18, 48, 34, 71, 49, 40, 29, 29, 74, 38, -1,
       28, 58, 46, 26, 67, 46, 43, 24, 55, 89, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.001, 'temperature': 20000}",3626.0,4441.0,29.84375,815.0
864,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1,  3, 18, 12, 44, 35,  9, 11, 10, 34, 77, -1,  7, 36,  8, 30,  9,
       48, 34,  5, 83, 63, -1, 46, 49, 10,  3,  4, 17, 49, 66, 88, 47, -1,
       49, 19,  9, 19, 32, 44, 55, 70, 26, 68, -1, 20, 15, 16, 27, 23, 40,
       45, 81, 61, 72, -1, 21,  3, 22, 34, 20, 64, 28, 58, 46, 26, -1,  5,
        5, 37, 43, 50, 36, 97, 35, 36, 59, -1, 13, 33, 35, 83, 25, 68, 55,
       27, 89, 19, -1, 12, 35, 34, 50, 20, 66, 42, 71, 66, 81, -1, -1, 21,
       12, 12, 22, 18, 46, 44, 42, 35, 25, -1, 31, 25, 19, 15, 21, 24, 48,
       40, 72, 54, -1, 21, 39, 35, 26, 40, 16, 23, 81, 67, 58, -1, 38, 45,
       44, 39, 49, 25, 39, 64, 57, 74, -1, 45, 18, 19, 45, 39, 28, 30, 67,
       54, 42, -1, 33, 45, 16, 46, 62, 69, 33, 83, 40, 17, -1, 42, 45, 35,
       51, 61, 41, 63, 51, 32, 52, -1, 41, 34,  8, 53, 34, 38, 37, 23, 57,
       47, -1, 48, 75, 62, 24, 53, 31, 68, 53, 56, 37, -1, -1, 34, 26, 20,
       22,  7, 29, 26, 39, 34, 82, -1, 28,  9, 35, 45,  5, 15, 19, 45, 68,
       36, -1, 41, 26, 33, 13, 13, 16,  7, 67, 63, 56, -1, 34,  9, 42,  7,
       22, 40, 72, 37, 52, 62, -1, 45, 45,  2, 43, 40, 66, 53, 58, 65, 63,
       -1,  4, 19, 10,  1, 27, 41, 50,  9, 47, 21, -1,  3, 49, 37, 46, 20,
       21, 91, 74, 14, 19, -1, 18, 48, 34, 71, 49, 40, 29, 29, 74, 38, -1,
       28, 58, 46, 26, 67, 46, 43, 24, 55, 89, -1])}",30.0,"{'alpha': 0.85, 'epsilon': 0.0001, 'temperature': 20000}",3626.0,4389.0,29.84375,763.0
865,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1,  3, 18, 12, 44, 35,  9, 11, 10, 34, 77, -1,  7, 36,  8, 30,  9,
       48, 34,  5, 83, 63, -1, 46, 49, 10,  3,  4, 17, 49, 66, 88, 47, -1,
       49, 19,  9, 19, 32, 44, 55, 70, 26, 68, -1, 20, 15, 16, 27, 23, 40,
       45, 81, 61, 72, -1, 21,  3, 22, 34, 20, 64, 28, 58, 46, 26, -1,  5,
        5, 37, 43, 50, 36, 97, 35, 36, 59, -1, 13, 33, 35, 83, 25, 68, 55,
       27, 89, 19, -1, 12, 35, 34, 50, 20, 66, 42, 71, 66, 81, -1, -1, 21,
       12, 12, 22, 18, 46, 44, 42, 35, 25, -1, 31, 25, 19, 15, 21, 24, 48,
       40, 72, 54, -1, 21, 39, 35, 26, 40, 16, 23, 81, 67, 58, -1, 38, 45,
       44, 39, 49, 25, 39, 64, 57, 74, -1, 45, 18, 19, 45, 39, 28, 30, 67,
       54, 42, -1, 33, 45, 16, 46, 62, 69, 33, 83, 40, 17, -1, 42, 45, 35,
       51, 61, 41, 63, 51, 32, 52, -1, 41, 34,  8, 53, 34, 38, 37, 23, 57,
       47, -1, 48, 75, 62, 24, 53, 31, 68, 53, 56, 37, -1, -1, 34, 26, 20,
       22,  7, 29, 26, 39, 34, 82, -1, 28,  9, 35, 45,  5, 15, 19, 45, 68,
       36, -1, 41, 26, 33, 13, 13, 16,  7, 67, 63, 56, -1, 34,  9, 42,  7,
       22, 40, 72, 37, 52, 62, -1, 45, 45,  2, 43, 40, 66, 53, 58, 65, 63,
       -1,  4, 19, 10,  1, 27, 41, 50,  9, 47, 21, -1,  3, 49, 37, 46, 20,
       21, 91, 74, 14, 19, -1, 18, 48, 34, 71, 49, 40, 29, 29, 74, 38, -1,
       28, 58, 46, 26, 67, 46, 43, 24, 55, 89, -1])}",30.0,"{'alpha': 0.95, 'epsilon': 0.001, 'temperature': 10000}",3626.0,4443.0,29.84375,817.0
866,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1,  3, 18, 12, 44, 35,  9, 11, 10, 34, 77, -1,  7, 36,  8, 30,  9,
       48, 34,  5, 83, 63, -1, 46, 49, 10,  3,  4, 17, 49, 66, 88, 47, -1,
       49, 19,  9, 19, 32, 44, 55, 70, 26, 68, -1, 20, 15, 16, 27, 23, 40,
       45, 81, 61, 72, -1, 21,  3, 22, 34, 20, 64, 28, 58, 46, 26, -1,  5,
        5, 37, 43, 50, 36, 97, 35, 36, 59, -1, 13, 33, 35, 83, 25, 68, 55,
       27, 89, 19, -1, 12, 35, 34, 50, 20, 66, 42, 71, 66, 81, -1, -1, 21,
       12, 12, 22, 18, 46, 44, 42, 35, 25, -1, 31, 25, 19, 15, 21, 24, 48,
       40, 72, 54, -1, 21, 39, 35, 26, 40, 16, 23, 81, 67, 58, -1, 38, 45,
       44, 39, 49, 25, 39, 64, 57, 74, -1, 45, 18, 19, 45, 39, 28, 30, 67,
       54, 42, -1, 33, 45, 16, 46, 62, 69, 33, 83, 40, 17, -1, 42, 45, 35,
       51, 61, 41, 63, 51, 32, 52, -1, 41, 34,  8, 53, 34, 38, 37, 23, 57,
       47, -1, 48, 75, 62, 24, 53, 31, 68, 53, 56, 37, -1, -1, 34, 26, 20,
       22,  7, 29, 26, 39, 34, 82, -1, 28,  9, 35, 45,  5, 15, 19, 45, 68,
       36, -1, 41, 26, 33, 13, 13, 16,  7, 67, 63, 56, -1, 34,  9, 42,  7,
       22, 40, 72, 37, 52, 62, -1, 45, 45,  2, 43, 40, 66, 53, 58, 65, 63,
       -1,  4, 19, 10,  1, 27, 41, 50,  9, 47, 21, -1,  3, 49, 37, 46, 20,
       21, 91, 74, 14, 19, -1, 18, 48, 34, 71, 49, 40, 29, 29, 74, 38, -1,
       28, 58, 46, 26, 67, 46, 43, 24, 55, 89, -1])}",30.0,"{'alpha': 0.95, 'epsilon': 0.0001, 'temperature': 10000}",3626.0,4463.0,29.84375,837.0
867,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1,  3, 18, 12, 44, 35,  9, 11, 10, 34, 77, -1,  7, 36,  8, 30,  9,
       48, 34,  5, 83, 63, -1, 46, 49, 10,  3,  4, 17, 49, 66, 88, 47, -1,
       49, 19,  9, 19, 32, 44, 55, 70, 26, 68, -1, 20, 15, 16, 27, 23, 40,
       45, 81, 61, 72, -1, 21,  3, 22, 34, 20, 64, 28, 58, 46, 26, -1,  5,
        5, 37, 43, 50, 36, 97, 35, 36, 59, -1, 13, 33, 35, 83, 25, 68, 55,
       27, 89, 19, -1, 12, 35, 34, 50, 20, 66, 42, 71, 66, 81, -1, -1, 21,
       12, 12, 22, 18, 46, 44, 42, 35, 25, -1, 31, 25, 19, 15, 21, 24, 48,
       40, 72, 54, -1, 21, 39, 35, 26, 40, 16, 23, 81, 67, 58, -1, 38, 45,
       44, 39, 49, 25, 39, 64, 57, 74, -1, 45, 18, 19, 45, 39, 28, 30, 67,
       54, 42, -1, 33, 45, 16, 46, 62, 69, 33, 83, 40, 17, -1, 42, 45, 35,
       51, 61, 41, 63, 51, 32, 52, -1, 41, 34,  8, 53, 34, 38, 37, 23, 57,
       47, -1, 48, 75, 62, 24, 53, 31, 68, 53, 56, 37, -1, -1, 34, 26, 20,
       22,  7, 29, 26, 39, 34, 82, -1, 28,  9, 35, 45,  5, 15, 19, 45, 68,
       36, -1, 41, 26, 33, 13, 13, 16,  7, 67, 63, 56, -1, 34,  9, 42,  7,
       22, 40, 72, 37, 52, 62, -1, 45, 45,  2, 43, 40, 66, 53, 58, 65, 63,
       -1,  4, 19, 10,  1, 27, 41, 50,  9, 47, 21, -1,  3, 49, 37, 46, 20,
       21, 91, 74, 14, 19, -1, 18, 48, 34, 71, 49, 40, 29, 29, 74, 38, -1,
       28, 58, 46, 26, 67, 46, 43, 24, 55, 89, -1])}",30.0,"{'alpha': 0.95, 'epsilon': 0.001, 'temperature': 20000}",3626.0,4446.0,29.84375,820.0
868,large_neighborhood_search_simulated_annealing,"{'n': 10, 't': 0.666, 's': 4, 'r': 2, 'p': array([-1,  3, 18, 12, 44, 35,  9, 11, 10, 34, 77, -1,  7, 36,  8, 30,  9,
       48, 34,  5, 83, 63, -1, 46, 49, 10,  3,  4, 17, 49, 66, 88, 47, -1,
       49, 19,  9, 19, 32, 44, 55, 70, 26, 68, -1, 20, 15, 16, 27, 23, 40,
       45, 81, 61, 72, -1, 21,  3, 22, 34, 20, 64, 28, 58, 46, 26, -1,  5,
        5, 37, 43, 50, 36, 97, 35, 36, 59, -1, 13, 33, 35, 83, 25, 68, 55,
       27, 89, 19, -1, 12, 35, 34, 50, 20, 66, 42, 71, 66, 81, -1, -1, 21,
       12, 12, 22, 18, 46, 44, 42, 35, 25, -1, 31, 25, 19, 15, 21, 24, 48,
       40, 72, 54, -1, 21, 39, 35, 26, 40, 16, 23, 81, 67, 58, -1, 38, 45,
       44, 39, 49, 25, 39, 64, 57, 74, -1, 45, 18, 19, 45, 39, 28, 30, 67,
       54, 42, -1, 33, 45, 16, 46, 62, 69, 33, 83, 40, 17, -1, 42, 45, 35,
       51, 61, 41, 63, 51, 32, 52, -1, 41, 34,  8, 53, 34, 38, 37, 23, 57,
       47, -1, 48, 75, 62, 24, 53, 31, 68, 53, 56, 37, -1, -1, 34, 26, 20,
       22,  7, 29, 26, 39, 34, 82, -1, 28,  9, 35, 45,  5, 15, 19, 45, 68,
       36, -1, 41, 26, 33, 13, 13, 16,  7, 67, 63, 56, -1, 34,  9, 42,  7,
       22, 40, 72, 37, 52, 62, -1, 45, 45,  2, 43, 40, 66, 53, 58, 65, 63,
       -1,  4, 19, 10,  1, 27, 41, 50,  9, 47, 21, -1,  3, 49, 37, 46, 20,
       21, 91, 74, 14, 19, -1, 18, 48, 34, 71, 49, 40, 29, 29, 74, 38, -1,
       28, 58, 46, 26, 67, 46, 43, 24, 55, 89, -1])}",30.0,"{'alpha': 0.95, 'epsilon': 0.0001, 'temperature': 20000}",3626.0,4444.0,29.84375,818.0
